bridge_deck,dew_point,wind_chill,wet_bulb,air_temp,relative_humidity,wind_speed
0.11,-8.59,-0.1,-1.06,2.64,43.4,2.95
1.51,-0.81,3.03,1.25,2.64,78.02,0.64
2.66,-0.12,1.86,1.51,2.64,82.03,1.12
2.66,-0.05,2.27,1.53,2.64,82.48,0.94
3.08,1.39,2.73,2.11,2.64,91.48,0.75
5.45,-6.3,-2.5,-0.49,2.65,51.74,7.46
-1.38,-16.94,-1.36,-4.61,2.65,27.75,0.96
5.35,-5.67,-1.17,-0.31,2.65,54.3,4.27
5.41,-5.91,-0.98,-0.38,2.65,53.32,3.78
4.42,-6.42,1.85,-0.5,2.65,51.28,1.06
1.49,-6.14,2.91,-0.45,2.65,52.37,0.69
4.07,0.68,-2.13,1.82,2.65,86.84,6.2
4.34,0.85,-1.75,1.89,2.65,87.93,5.18
1.74,-0.67,2.47,1.31,2.65,78.72,0.86
2.42,-0.38,1.93,1.41,2.65,80.4,1.03
2.31,-0.22,3.01,1.48,2.65,81.4,0.65
3.6,0.92,2.14,1.92,2.65,88.4,0.97
4.2,1.96,1.85,2.35,2.65,95.16,1.09
3.47,1.43,-1.36,2.13,2.65,91.65,4.52
3.41,1.43,-1.8,2.13,2.65,91.68,5.38
1.55,-11.5,-1.45,-1.69,2.66,34.43,4.45
6.7,-11.33,5.57,0.43,2.66,27.59,1.33
-12.03,-25.41,-15.35,-14.53,2.66,33.76,1.18
4.67,2.16,-1.2,2.44,2.66,96.53,4.26
4.68,2.21,-1.34,2.47,2.66,96.84,4.62
5.31,-5.82,-1.8,-0.35,2.66,53.64,5.27
18.81,-10.14,0.33,-1.41,2.66,38.38,2.52
1.19,-3.11,2.58,0.47,2.66,65.78,0.81
1.69,-0.59,2.29,1.34,2.66,79.19,0.91
2.31,-0.54,1.86,1.36,2.66,79.47,1.15
1.78,1.56,1.64,2.19,2.66,92.5,1.25
3.31,1.41,-2.03,2.13,2.66,91.46,5.85
-3,-14.97,-2.36,-4.65,2.67,33.77,1.32
1.56,-8.52,1.15,-1.03,2.67,43.52,1.71
0.35,-7.62,2.67,-0.8,2.67,46.67,0.77
2.54,0.03,0.73,1.58,2.67,82.76,1.83
0.86,-2.45,1.42,0.69,2.67,68.98,1.45
1.68,-2.44,1.73,0.69,2.67,69.09,1.39
1.63,-0.86,2.1,1.25,2.67,77.59,0.98
7.64,-8.04,-1.98,-0.89,2.67,45.2,5.53
6.86,-13.27,-0.83,-1.98,2.68,29.83,3.27
11.41,-14.38,5.04,-0.53,2.68,22.67,0.74
3.98,-13.63,2.84,-1.57,2.68,27.51,1.1
4.64,2.15,-0.45,2.45,2.68,96.3,3.25
13.52,-13.63,0.42,-2.03,2.68,28.97,2.47
2.18,-0.39,-0.61,1.43,2.68,80.27,3.54
0.24,-3.79,0.91,0.26,2.68,62.45,1.68
3.31,0.61,0.06,1.81,2.68,86.29,2.41
1.89,-0.03,1.05,1.56,2.68,82.32,1.71
1.94,-0.6,0.7,1.35,2.68,78.97,1.88
0.86,-2.4,1.22,0.71,2.68,69.21,1.42
6.05,-0.8,2.01,1.27,2.68,77.84,0.98
3.13,1.45,2.85,2.15,2.68,91.63,0.66
-1.57,-13.51,0.41,-3.29,2.69,33.79,0.79
0.95,-8.33,1.86,-0.98,2.69,44.12,1.05
5.12,-5.8,-1.6,-0.33,2.69,53.62,5.18
0.01,-3.74,0.83,0.28,2.69,62.62,1.91
-0.23,-3.64,1.12,0.31,2.69,63.05,1.63
4.05,-2.04,0.93,0.84,2.69,71.04,1.95
4.88,2.11,1.35,2.44,2.69,95.97,1.38
-0.48,-9.84,0.8,-1.35,2.7,39.19,2.03
3.87,-1.67,0.22,0.97,2.7,72.98,2.57
1.48,-5.83,0.89,-0.33,2.7,53.45,1.66
1.9,-11.4,-2.07,-1.63,2.7,34.65,5.49
0.43,-7.57,2.67,-0.77,2.7,46.76,0.82
5.06,-5.7,-1.77,-0.29,2.7,53.99,5.38
11.83,-19.71,-2.16,-2.86,2.7,17.41,6.74
-0.2,-3.68,1.05,0.3,2.7,62.88,1.67
1.14,-3,0.41,0.53,2.7,66.12,2.45
2.08,0.32,0.14,1.7,2.7,84.35,2.36
2.35,-12.43,0.37,-1.81,2.7,31.88,2.39
3.55,-1,1.49,1.22,2.7,76.6,1.39
0.24,-7.8,0.81,-0.85,2.7,45.94,1.92
1.78,-15.5,-1.84,-2.31,2.71,24.79,6.08
4.7,2.28,-1.53,2.52,2.71,97,5.11
5.41,-6.49,-0.52,-0.5,2.71,50.77,3.35
2.13,-12.98,1.48,-1.91,2.71,30.48,1.65
2.02,-6.08,3.25,-0.4,2.71,52.41,0.52
11.13,-8.79,-3.17,-1.07,2.71,42.53,9.55
8.96,-6.93,-2.97,-0.62,2.71,49.09,7.62
4.14,0.73,-2.2,1.88,2.71,86.75,6.56
0.37,-7.62,0.43,-0.79,2.71,46.56,2.35
7.43,-13.91,-2,-2.07,2.71,28.27,5.87
4.65,-0.21,1.9,1.51,2.71,81.11,1.12
2.68,-6.61,-0.88,-0.51,2.71,50.31,3.94
2.01,1.63,2.15,2.24,2.71,92.58,0.96
5.51,-0.55,-1.82,1.39,2.71,79.15,5.18
-0.04,-13.75,-0.39,-2.08,2.72,28.61,3.35
5.06,-6.09,-0.25,-0.39,2.72,52.36,2.88
5.39,-6.26,-0.48,-0.43,2.72,51.64,3.27
1.87,-1.67,-0.25,0.98,2.72,72.85,3.17
1.66,0.91,-0.23,1.96,2.72,87.84,3.09
0.39,-7.03,0.07,-0.64,2.72,48.69,2.41
2.12,-0.52,1.98,1.4,2.72,79.23,1.1
2.02,1.6,1.82,2.24,2.72,92.32,1.18
0.41,-15.84,-0.16,-2.36,2.73,24.08,2.99
2.69,-4.71,-1.14,0.01,2.73,58.04,4.66
5.02,-5.53,-1.69,-0.22,2.73,54.57,5.45
1.56,-6.31,2.36,-0.45,2.73,51.41,0.94
1.64,-6.26,2.52,-0.43,2.73,51.61,0.88
4.31,0.9,-1.45,1.95,2.73,87.73,4.77
1.54,-0.9,2.99,1.27,2.73,77,0.69
7.15,-13.43,-2.51,-1.97,2.73,29.34,6.55
6.84,-13.48,-0.15,-1.98,2.74,29.19,2.69
6.82,-10.65,0.6,-1.44,2.74,36.67,1.88
4.29,0.87,-1.69,1.95,2.74,87.54,5.34
7.03,-3.74,0.38,0.32,2.74,62.38,2.03
1.92,-0.03,0.65,1.59,2.74,82.01,2.1
3.08,-2.64,2.72,0.67,2.74,67.72,0.79
2.16,-0.08,2.41,1.58,2.74,81.73,0.91
4.18,2.05,2.11,2.44,2.74,95.24,1
6.8,-14.2,-0.62,-2.09,2.75,27.54,3.56
6.57,-6.98,-2.29,-0.6,2.75,48.75,7.01
0.58,-3.78,0.83,0.3,2.75,62.16,1.8
1.23,-3.16,2.21,0.51,2.75,65.1,0.97
2.38,0,1.18,1.62,2.75,82.09,1.68
1.88,-1.97,2.33,0.89,2.75,71.11,1
2.26,-0.48,1.93,1.43,2.75,79.27,1.13
2.37,-0.4,1.85,1.46,2.75,79.79,1.14
3.36,-4.39,0.56,0.14,2.75,59.4,2.26
3.45,1.64,-1.84,2.28,2.75,92.44,5.7
3.47,1.65,-1.97,2.28,2.75,92.5,5.96
3.55,1.72,-1.71,2.31,2.75,92.93,5.55
-1.21,-13.29,0.95,-3.09,2.76,33.82,0.67
2.83,-10.36,1.6,-1.37,2.76,37.46,1.45
1.58,-2.55,0.76,0.71,2.76,68.06,2.04
0.26,-7.57,2.66,-0.73,2.76,46.57,0.79
1,-3.85,0.63,0.29,2.76,61.82,2.07
3.48,0.69,0.16,1.88,2.76,86.29,2.43
2.39,-0.62,1.24,1.39,2.76,78.44,1.57
6.48,-5.37,-1.25,-0.16,2.77,55.09,4.36
4.74,2.33,-1.68,2.58,2.77,96.99,5.47
-0.07,-3.66,1.2,0.36,2.77,62.64,1.64
5.74,-3.21,1.21,0.49,2.77,64.77,1.25
2.13,-0.03,0.87,1.61,2.77,81.85,1.92
2.25,-0.67,0.96,1.37,2.77,78.09,1.82
2.38,-3.59,0.48,0.38,2.77,62.95,1.99
3.68,-1.04,1.77,1.24,2.77,76.01,1.22
0.97,-7.72,0.93,-0.78,2.77,46.01,2
1.25,-8.76,1.26,-1.03,2.77,42.44,1.96
-1.17,-16.39,-4.6,-5.95,2.78,33.83,1.46
3.57,-2.61,0.56,0.69,2.78,67.64,1.84
2.56,-3.77,1.11,0.32,2.78,62.08,1.84
1.73,-6.99,1.95,-0.6,2.78,48.64,1.19
5.81,-7.37,0.08,-0.67,2.78,47.24,2.34
2.67,-0.63,1.29,1.39,2.78,78.31,1.52
2.49,-12.57,0.55,-1.79,2.78,31.34,2.27
4.82,-4.53,0.56,0.1,2.78,58.64,2.1
2.65,1.31,3.16,2.16,2.78,90.04,0.72
6.73,-1.81,-1.73,0.98,2.78,71.75,5.61
5.79,-0.75,-1.17,1.36,2.78,77.59,4.34
3.24,-0.36,0.5,1.5,2.79,79.78,2.31
2.04,-9.94,0.52,-1.26,2.79,38.63,2.39
14.83,-11.82,-2.89,-1.66,2.79,33.29,8.81
14.07,-10.36,-2.85,-1.37,2.79,37.37,8.5
0.29,-7.76,0.8,-0.78,2.79,45.81,1.99
0.33,-7.72,0.66,-0.77,2.79,45.93,2.11
0.79,-7.68,0.49,-0.76,2.79,46.07,2.05
4.97,-0.19,1.85,1.56,2.79,80.72,1.2
4.68,-0.11,1.79,1.59,2.79,81.24,1.27
7.22,-1.22,-1.76,1.19,2.79,74.94,5.8
3.9,-5.25,-0.07,-0.13,2.8,55.44,3.08
9.24,-3.91,-2.11,0.29,2.8,61.36,5.96
5.01,-5.46,-1.07,-0.16,2.8,54.58,4.41
5.42,-5.91,-0.64,-0.29,2.8,52.72,3.56
2.11,-7.39,-0.23,-0.7,2.8,47.07,3.5
1.92,-9.77,0.65,-1.23,2.8,39.14,2.16
0.41,-7.49,0.22,-0.71,2.8,46.72,2.46
5.26,2.21,2.36,2.54,2.8,95.83,0.96
6.83,-13.51,-0.06,-1.95,2.81,28.99,2.87
8.43,-7.25,0.54,-0.63,2.81,47.6,1.8
0.6,-15.75,-0.16,-2.3,2.81,24.12,3.19
4.59,2.24,-0.64,2.56,2.81,96.03,3.59
10.43,-8.41,-3.07,-0.93,2.81,43.52,8.79
-0.17,-3.75,1.36,0.35,2.81,62.06,1.49
4.75,-2.05,2.22,0.9,2.81,70.4,0.91
1.72,0.92,-0.15,2.01,2.81,87.36,3.21
1.8,-0.61,2.56,1.42,2.81,78.23,0.91
2.69,-0.28,2.42,1.53,2.81,80.14,0.96
5.66,-7.27,-2.18,-0.63,2.82,47.45,6.83
5.98,-8.74,-2.31,-0.99,2.82,42.36,7.58
1.4,-6.57,-0.35,-0.46,2.82,50.1,3.49
4.23,0.78,-1.56,1.96,2.82,86.47,5.52
4.38,0.96,-1.58,2.03,2.82,87.56,5.16
3.35,-3.17,2.68,0.55,2.82,64.72,0.92
2.03,-0.2,2.18,1.57,2.82,80.53,1.25
4.39,-0.01,1.48,1.66,2.82,81.61,1.49
3.44,-4.51,0.34,0.14,2.82,58.57,2.66
3.74,-2.3,2.09,0.83,2.82,69.02,1.55
3.6,1.87,-1.59,2.41,2.82,93.43,5.35
3.64,1.89,-1.57,2.42,2.82,93.57,5.33
3.67,1.94,-1.7,2.44,2.82,93.94,5.62
3.7,2.01,-1.77,2.47,2.82,94.36,5.79
3.75,2.06,-1.62,2.49,2.82,94.73,5.55
4.96,-6.39,1.62,-0.39,2.83,50.73,1.33
1.4,-3.66,0.59,0.39,2.83,62.37,2.17
1.6,-1.08,2.29,1.26,2.83,75.5,0.95
2.02,1.65,1.58,2.32,2.83,91.99,1.39
0.52,-7.49,2.61,-0.66,2.84,46.58,0.92
1.15,-3.78,2.68,0.35,2.84,61.76,0.69
4.92,2.24,1.09,2.57,2.84,95.79,1.63
2.26,0.04,0.56,1.68,2.84,81.84,2.18
0.39,-9.02,1.04,-1.04,2.84,41.36,1.88
4.37,2.12,2.35,2.53,2.84,95.02,0.91
2.56,-1.01,1.36,1.29,2.85,75.75,1.62
4.77,2.4,-1.34,2.66,2.85,96.82,4.94
4.8,2.34,-1.06,2.63,2.85,96.45,4.46
4.86,-14.57,-2.65,-2.09,2.85,26.53,8.38
7.67,-3.97,-0.44,0.31,2.85,60.89,3.16
2.47,0.1,0.93,1.71,2.85,82.09,1.86
2.49,-0.59,1.23,1.44,2.85,78.13,1.63
2.8,-12.83,1.11,-1.79,2.85,30.55,1.89
5.18,-6.53,0.98,-0.41,2.85,50.13,1.84
3.97,2.44,-1.6,2.67,2.85,97.16,5.51
6.12,-4.74,0.17,0.07,2.86,57.38,2.32
6.58,-6.84,0.02,-0.5,2.86,48.94,2.94
3.5,-10.26,0.42,-1.28,2.86,37.47,2.19
2.07,-7.52,1.07,-0.69,2.86,46.43,1.86
2.52,0.15,0.57,1.73,2.86,82.4,2.09
2.68,-12.82,0.94,-1.78,2.86,30.55,1.97
1.03,-7.75,1.34,-0.74,2.86,45.61,1.8
1.54,-7.9,0.76,-0.77,2.86,45.09,2.22
-0.1,-12.42,0.57,-1.7,2.87,31.53,2.43
6.72,-14.18,-0.57,-2.02,2.87,27.33,3.42
13.75,-13.67,0.11,-1.92,2.87,28.5,2.91
12.37,-19.3,-2.2,-2.71,2.87,17.82,7.38
15.35,-11.81,-2.58,-1.6,2.87,33.12,8.25
0.98,-2.89,0.68,0.67,2.87,65.85,2.24
1.97,-2.52,2.17,0.79,2.87,67.69,1.12
0.07,-8.68,1.19,-0.94,2.87,42.4,1.74
5.52,-6.28,0.75,-0.32,2.87,51.03,2.03
4.75,-0.03,2.4,1.67,2.87,81.26,0.97
5.93,-0.98,-1.2,1.33,2.87,75.84,4.53
3.81,2.24,-1.54,2.6,2.87,95.68,5.47
4.23,-13.95,-2.54,-2,2.88,27.83,7.2
8.5,-15.55,-2.35,-2.21,2.88,24.4,7.22
5.51,-5.63,-0.34,-0.16,2.88,53.57,3.16
5.01,-5.7,-0.17,-0.18,2.88,53.31,3.1
5.04,-5.59,0.01,-0.15,2.88,53.74,2.78
14.45,-10.62,-2.94,-1.36,2.88,36.39,8.87
7.69,-3.89,0.08,0.36,2.88,61.09,2.84
0.18,-8.82,1.15,-0.97,2.88,41.93,1.77
0.27,-8.9,0.85,-0.99,2.88,41.63,1.99
0.38,-9,0.74,-1.01,2.88,41.33,2.09
2.67,-0.33,2.63,1.56,2.88,79.44,0.87
7.65,-7.79,-1.1,-0.7,2.88,45.41,4.3
5.27,2.36,1.25,2.66,2.88,96.34,1.39
4.5,2.24,-0.39,2.6,2.89,95.46,3.35
5.01,-5.26,-0.62,-0.05,2.89,55.05,3.92
1.98,-9.84,0.23,-1.18,2.89,38.68,2.58
11.89,-9.41,-2.93,-1.11,2.89,39.99,8.87
1.91,-1.62,-0.05,1.1,2.89,72.22,3.09
3.2,-2.86,3.88,0.69,2.89,65.89,0.45
-1.09,-13.33,-0.33,-3.14,2.9,33.84,1.24
2.23,-6.26,2.34,-0.33,2.9,51.01,1.07
0.19,-8.58,-0.02,-0.9,2.9,42.64,2.98
4.44,-0.01,1.76,1.7,2.9,81.22,1.34
4.45,0.08,1.55,1.73,2.9,81.69,1.47
4.57,0.11,1.55,1.74,2.9,81.88,1.49
3.79,2.19,-1.3,2.59,2.9,95.04,4.99
3.85,2.34,-1.12,2.65,2.9,96.12,4.66
4.92,2.35,-0.39,2.66,2.91,96.07,3.46
4.95,2.35,0.13,2.67,2.91,96.15,2.87
4.97,2.33,-0.17,2.66,2.91,95.98,3.21
12.43,-8.74,-2.41,-0.94,2.91,42.08,7.9
4.36,0.91,-2.02,2.06,2.91,86.69,6.58
4.42,0.98,-1.55,2.09,2.91,87.14,5.31
5.77,-5.28,-0.36,-0.04,2.91,54.92,3.34
2.71,0.64,2.28,1.96,2.91,85.05,1.11
3.87,2.43,-1.35,2.7,2.91,96.63,5.07
4.45,2.8,-0.81,2.87,2.91,99.21,4.2
6.61,-14.28,-0.19,-2.01,2.92,27.03,3.16
2.75,-1.07,1.45,1.31,2.92,75.05,1.64
4.83,2.38,-0.96,2.68,2.92,96.21,4.34
6.78,-6.75,-2.08,-0.44,2.92,49.07,7.18
1.92,-7.15,1.98,-0.55,2.92,47.56,1.24
1.71,-3.7,0.55,0.44,2.92,61.8,2.28
2.49,-3.47,1.34,0.5,2.92,62.84,1.6
1.73,-2.47,1.75,0.84,2.92,67.7,1.47
1.88,-0.96,1.83,1.36,2.92,75.64,1.38
4.48,2.77,-0.53,2.85,2.92,98.99,3.73
1.41,-5.6,1.64,-0.13,2.93,53.52,1.51
0.74,-7.54,2.68,-0.62,2.93,46.15,0.89
8,-3.54,-0.63,0.5,2.93,62.51,3.91
1.73,-8.39,1.41,-0.84,2.94,43.15,1.65
1.14,-5.34,1.5,-0.05,2.94,54.52,1.54
4.94,2.37,-0.23,2.69,2.94,96.07,3.26
6.8,-7.09,0.76,-0.51,2.94,47.73,2.28
2.91,-12.81,1.14,-1.73,2.94,30.41,1.93
5.61,2.56,2.9,2.77,2.94,97.3,0.73
4.33,-1.58,-0.06,1.14,2.95,72.18,3.23
3.35,-0.13,0.77,1.68,2.95,80.18,2.34
5.02,-5.28,-0.29,-0.02,2.95,54.72,3.64
2.37,-12.82,0.97,-1.73,2.95,30.35,1.83
1.13,-2.99,0.57,0.68,2.95,65.01,2.44
3.31,-2.19,0.88,0.95,2.95,68.99,2.16
3.01,-12.9,1.07,-1.74,2.95,30.17,2
8.11,-14.19,-1.33,-1.96,2.95,27.16,4.91
4.86,0.02,2.39,1.74,2.95,81.07,0.98
4.91,-8.95,2.18,-0.94,2.96,41.26,0.88
5.01,-5.6,0.25,-0.11,2.96,53.41,2.67
6.68,-7.33,0.39,-0.56,2.96,46.8,2.58
2.63,-5.8,3.18,-0.17,2.96,52.6,0.54
2.15,-10.03,0.62,-1.18,2.96,37.91,2.38
13.51,-8.9,-2.61,-0.95,2.96,41.43,7.66
1.9,-1.59,0.47,1.14,2.96,72.02,2.61
1.07,-2.95,0.47,0.69,2.96,65.15,2.49
3.06,-2.23,0.73,0.93,2.96,68.74,2.23
7.13,-1.14,-1.72,1.32,2.96,74.46,5.67
0.1,-14.12,0.22,-1.99,2.97,27.28,2.86
12.92,-2.15,0.18,0.96,2.97,69.08,2.1
5.01,2.38,-0.12,2.7,2.97,95.91,3.25
1.76,1.03,-0.08,2.14,2.97,87.07,3.18
3.66,-9.6,0.04,-1.09,2.97,39.2,2.54
5.8,-8.22,-2.26,-0.77,2.98,43.6,6.94
6.14,-8.48,-2.11,-0.83,2.98,42.71,7.27
5,2.27,0,2.67,2.98,95.06,3.2
4.32,0.97,-1.55,2.12,2.98,86.66,5.54
1.79,1,-0.04,2.13,2.98,86.85,3.19
-0.59,-9.84,0.98,-1.17,2.99,38.39,2.11
9.3,-7.51,0.73,-0.59,2.99,46.05,2.37
5.03,2.36,-0.15,2.71,2.99,95.61,3.29
5.01,-5.49,0.35,-0.06,2.99,53.73,2.63
2.33,-6.32,2.19,-0.29,2.99,50.45,1.22
4.4,0.93,-1.62,2.11,2.99,86.35,5.9
4.46,0.94,-1.49,2.12,2.99,86.41,5.58
1.14,-3.11,0.89,0.66,2.99,64.23,2.35
7.89,-3.62,0.3,0.51,2.99,61.85,2.85
3.3,-2.93,3.58,0.73,2.99,65.13,0.53
4.42,2.89,-0.86,2.94,2.99,99.27,4.4
1.06,-11.63,1.7,-1.62,3,33.86,1.4
-3.99,-18.06,-6.4,-7.51,3.01,33.92,1.3
0.83,-7.47,2.84,-0.56,3.01,46.14,0.93
6.49,-4.04,0.65,0.37,3.01,59.88,2.24
4.45,0.95,-1.35,2.13,3.01,86.39,5.3
2.12,-3.1,1.93,0.68,3.01,64.21,1.35
1.92,-1.16,1.96,1.34,3.01,74.13,1.34
1.97,-0.85,2.02,1.44,3.01,75.79,1.3
1.7,-7.84,1.17,-0.67,3.01,44.81,2.34
2.68,0.66,2.47,2.02,3.01,84.55,1.06
4.24,2.71,-1.13,2.87,3.01,97.87,5.13
0.77,-15.78,-0.01,-2.17,3.02,23.71,3.47
10.14,3.02,1.02,3.02,3.02,100,1.69
0.68,-7.51,3.05,-0.56,3.02,45.93,0.74
1.19,-11.54,1.63,-1.44,3.02,33.47,1.53
1.29,-11.52,1.44,-1.45,3.02,33.53,1.68
3.11,-12.73,1.04,-1.66,3.02,30.42,2.09
4.57,-3.51,1.59,0.56,3.02,62.25,1.61
9.11,-1.85,-1.48,1.11,3.02,70.37,5.71
8.84,-1.6,-1.75,1.19,3.02,71.67,6.17
2.66,-11.4,-1.88,-1.42,3.03,33.84,6.15
3.95,-5.92,2.33,-0.15,3.03,51.84,1.09
13.21,-18.91,-1.96,-2.56,3.03,18.2,7.32
16.19,-12.83,-2.11,-1.69,3.03,30.17,8.53
2.34,-0.28,0.48,1.68,3.03,78.85,2.74
8.89,-14.39,-0.98,-1.94,3.03,26.58,4.59
8.4,-1.51,-1.54,1.23,3.03,72.12,6.01
0.01,-12.36,0.72,-1.58,3.04,31.31,2.41
1.85,-11.33,-0.04,-1.42,3.04,33.99,3.49
2.64,-4.27,0.49,0.33,3.04,58.7,2.65
4.75,2.12,0.36,2.63,3.04,93.69,2.82
5.69,-5.79,0.02,-0.11,3.04,52.33,3.01
16.86,-12.22,-2.07,-1.57,3.04,31.67,8.23
12.96,-8.32,-2.36,-0.76,3.04,43.08,7.55
1.9,-1.58,0.8,1.2,3.04,71.7,2.34
6.3,-6.87,0.69,-0.38,3.04,48.22,2.49
6.02,-6.54,1.02,-0.29,3.04,49.44,2.06
5.78,-6.4,1.2,-0.26,3.04,49.99,1.78
7.48,-12.84,0.87,-1.64,3.04,30.12,1.93
8.22,-8.15,-0.77,-0.69,3.04,43.67,4.29
3.37,0.9,3.06,2.14,3.04,85.87,0.8
4.03,-5.66,0.1,-0.09,3.05,52.85,3.31
14.33,-13.39,0.32,-1.76,3.05,28.8,3.03
19.24,-10.23,-0.05,-1.18,3.05,37.08,2.92
-0.3,-13.29,0.01,-1.8,3.06,28.98,2.98
1.57,-6.5,0.12,-0.29,3.06,49.5,3.17
8.39,-15.72,-2.39,-2.12,3.06,23.77,6.95
7.84,-12.81,1.06,-1.65,3.06,30.15,1.97
2.23,-3.34,1.31,0.62,3.06,62.82,1.76
3.47,-3.24,3.37,0.68,3.06,63.32,0.67
1.86,1.22,-0.01,2.28,3.06,87.71,3.19
1.92,1.19,-0.03,2.26,3.06,87.49,3.25
8.34,-7.78,-1.02,-0.59,3.06,44.85,4.78
3.04,0.91,3.17,2.15,3.06,85.82,0.72
2.74,1.55,3.33,2.41,3.06,89.84,0.68
6.75,-13.31,-0.44,-1.75,3.07,28.92,3.43
3.01,-8.36,1.99,-0.77,3.07,42.88,1.1
7.6,2.33,-1.37,2.74,3.07,94.89,5.74
7.69,2.27,-1.73,2.72,3.07,94.44,6.66
3.47,-4.78,2.06,0.19,3.07,56.37,1.03
5.94,-5.42,-0.61,0.01,3.07,53.74,3.89
4.43,2.97,-0.63,3.03,3.07,99.24,4.11
3.88,0.91,0.65,2.16,3.08,85.68,2.28
1.85,-2.72,1.9,0.84,3.08,65.73,1.45
1.82,-2.35,1.98,0.97,3.08,67.57,1.36
1.91,-1.07,2.28,1.42,3.08,74.21,1.13
2.32,-0.92,2.22,1.47,3.08,75.01,1.17
3.41,0.99,3.09,2.19,3.08,86.16,0.77
6.16,-7.96,-1.66,-0.64,3.09,44.15,6.51
3.04,-1.11,1.61,1.39,3.09,73.93,1.73
1.73,-2.56,1.21,0.89,3.09,66.46,1.98
4.62,2.16,-0.24,2.68,3.09,93.6,3.59
5.23,-15.8,-2.68,-2.12,3.09,23.56,9.71
2.15,-7.45,1,-0.52,3.09,45.92,2.22
7.97,-3.38,-0.02,0.64,3.09,62.51,3.16
2.8,-3.29,1.59,0.66,3.09,62.94,1.68
3.79,-4.49,1.89,0.3,3.09,57.54,1.59
4.28,2.82,-1.07,2.97,3.09,98.07,5.17
1.88,-8.39,1.15,-0.74,3.1,42.67,2.1
1.52,-5.84,1.37,-0.1,3.1,51.91,1.82
1.6,-5.92,1.16,-0.12,3.1,51.59,2.17
6.9,-7.47,1.13,-0.51,3.1,45.83,2.06
1.8,0.3,2.01,1.92,3.1,81.85,1.58
3.28,-12.59,1.15,-1.59,3.1,30.61,2.04
3.39,-12.73,1.56,-1.62,3.1,30.27,1.79
9.08,-14.32,-0.51,-1.89,3.1,26.58,3.95
8.38,-1.28,-1.09,1.35,3.1,72.99,5.08
18.46,-10.55,2.69,-1.21,3.11,36,0.83
5.37,3.03,-3.35,3.07,3.11,99.45,12.4
6.04,-5.95,0.54,-0.11,3.11,51.45,2.6
14.07,-13.37,0.11,-1.72,3.11,28.71,2.88
3.56,-2.08,1.34,1.08,3.11,68.78,1.84
3.79,-2.08,1.16,1.08,3.11,68.78,2.06
2.49,-2.86,2.62,0.81,3.11,64.93,0.94
1.98,-3.89,0.85,0.47,3.11,60.12,2.41
3.63,0.96,3.33,2.2,3.11,85.8,0.74
2.24,-3.3,1.4,0.67,3.11,62.8,1.7
2.45,-3.2,1.13,0.71,3.11,63.3,2.14
4.64,-3.58,1.54,0.59,3.11,61.53,1.74
-0.56,-9.99,1.4,-1.12,3.12,37.57,1.88
7.16,-8.59,5.6,1.02,3.12,33.94,0.95
2.76,-4.62,0.73,0.27,3.12,56.84,2.44
3.46,-0.51,0.48,1.64,3.12,77.04,2.76
4.85,2.18,0.47,2.71,3.12,93.58,2.66
4.54,2.37,0.07,2.79,3.12,94.8,2.99
5.14,2.39,0.36,2.79,3.12,94.97,2.86
2.21,-10.02,0.58,-1.07,3.12,37.51,2.6
2.42,-10.25,0.8,-1.12,3.12,36.82,2.41
1.42,-13.13,1.1,-1.65,3.12,29.26,2.1
1.53,-13.08,1.29,-1.64,3.12,29.36,1.96
1.09,-7.77,1.55,-0.58,3.12,44.71,1.84
3.12,-7.09,0.08,-0.38,3.12,47.12,3.25
8.42,-8.06,-0.69,-0.61,3.12,43.71,4.3
7.99,-7.53,-0.55,-0.49,3.12,45.57,3.83
7.66,-0.84,-1.53,1.52,3.12,75.22,5.46
0.11,-12.18,0.55,-1.5,3.13,31.56,2.7
2.12,-11.62,-0.01,-1.42,3.13,33,3.56
0.18,-14.09,0.22,-1.88,3.13,27.02,3.1
5.05,-4.91,0.4,0.19,3.13,55.61,2.8
5.01,-5.28,0.13,0.08,3.13,54.07,3
2.28,-10.05,0.58,-1.08,3.13,37.39,2.6
2.35,-10.01,0.82,-1.07,3.13,37.51,2.32
1.86,-1.56,0.99,1.26,3.13,71.34,2.23
5.02,-3.2,2.72,0.72,3.13,63.17,0.92
-0.27,-13.28,0.43,-1.75,3.14,28.87,2.63
4.57,2.28,-0.17,2.76,3.14,94.12,3.58
5.24,2.43,0.63,2.82,3.14,95.14,2.6
5.05,-4.44,-0.47,0.34,3.14,57.55,4.04
7.07,-6.78,-1.72,-0.31,3.14,48.2,5.7
2.52,-3.36,1.38,0.67,3.14,62.44,1.76
6.71,-7.08,0.75,-0.37,3.14,47.1,2.43
3.21,0.98,3.37,2.23,3.14,85.76,0.66
6.04,-8.06,-1.75,-0.63,3.15,43.63,6.54
6.25,-7.88,-1.69,-0.59,3.15,44.25,6.57
1.67,-6.48,-0.06,-0.24,3.15,49.25,3.49
1.77,-2.61,1.97,0.92,3.15,65.94,1.35
1.97,1.18,-0.21,2.3,3.15,86.93,3.68
1.99,1.03,-0.23,2.24,3.15,85.98,3.29
2.41,-0.96,2.16,1.49,3.15,74.42,1.34
0.31,-3.96,0.53,0.47,3.15,59.62,2.4
2.59,0.62,2.76,2.09,3.15,83.45,0.96
4.42,3.02,-0.44,3.1,3.15,99.03,3.97
